order_id,customer_id,order_status,status_name,order_date,required_date,shipped_date,Is_Late,latency_days,store_id,staff_id,IS_Local_city,extraction_timestamp,extraction_date,data_source,state
821,1181,4,Completed,2017-04-05,2017-04-07,2017-04-08,1,1,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
822,294,4,Completed,2017-04-06,2017-04-08,2017-04-09,1,1,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
823,415,4,Completed,2017-04-06,2017-04-07,2017-04-08,1,1,3,8,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
824,993,4,Completed,2017-04-07,2017-04-09,2017-04-10,1,1,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
825,10,4,Completed,2017-04-07,2017-04-08,2017-04-09,1,1,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
826,45,4,Completed,2017-04-07,2017-04-10,2017-04-10,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
827,666,4,Completed,2017-04-07,2017-04-10,2017-04-10,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
828,246,4,Completed,2017-04-09,2017-04-10,2017-04-12,1,2,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
829,674,4,Completed,2017-04-09,2017-04-10,2017-04-10,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
830,431,4,Completed,2017-04-11,2017-04-14,2017-04-12,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
831,1000,4,Completed,2017-04-11,2017-04-12,2017-04-12,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
832,1215,4,Completed,2017-04-11,2017-04-12,2017-04-12,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
833,406,4,Completed,2017-04-12,2017-04-14,2017-04-15,1,1,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
834,890,4,Completed,2017-04-12,2017-04-13,2017-04-15,1,2,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
835,940,4,Completed,2017-04-13,2017-04-15,2017-04-14,0,0,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
836,455,4,Completed,2017-04-13,2017-04-16,2017-04-14,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
837,948,4,Completed,2017-04-13,2017-04-16,2017-04-14,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
838,1395,4,Completed,2017-04-14,2017-04-17,2017-04-15,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
839,1332,4,Completed,2017-04-15,2017-04-18,2017-04-16,0,0,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
840,372,4,Completed,2017-04-15,2017-04-16,2017-04-16,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
841,428,4,Completed,2017-04-15,2017-04-18,2017-04-17,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
842,1133,4,Completed,2017-04-15,2017-04-18,2017-04-16,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
843,1059,4,Completed,2017-04-16,2017-04-17,2017-04-19,1,2,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
844,1436,4,Completed,2017-04-16,2017-04-17,2017-04-18,1,1,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
845,662,4,Completed,2017-04-17,2017-04-18,2017-04-18,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
846,715,4,Completed,2017-04-17,2017-04-19,2017-04-19,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
847,329,4,Completed,2017-04-18,2017-04-19,2017-04-19,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
848,597,4,Completed,2017-04-18,2017-04-20,2017-04-20,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
849,776,4,Completed,2017-04-19,2017-04-20,2017-04-21,1,1,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
850,1346,4,Completed,2017-04-19,2017-04-22,2017-04-22,0,0,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
851,1139,4,Completed,2017-04-20,2017-04-21,2017-04-22,1,1,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
852,13,4,Completed,2017-04-21,2017-04-23,2017-04-22,0,0,3,9,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
853,883,4,Completed,2017-04-21,2017-04-24,2017-04-24,0,0,3,8,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
854,177,4,Completed,2017-04-22,2017-04-25,2017-04-23,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
855,775,4,Completed,2017-04-22,2017-04-23,2017-04-25,1,2,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
856,477,4,Completed,2017-04-23,2017-04-25,2017-04-26,1,1,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
857,1402,4,Completed,2017-04-24,2017-04-25,2017-04-26,1,1,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
858,162,4,Completed,2017-04-25,2017-04-27,2017-04-28,1,1,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
859,644,4,Completed,2017-04-25,2017-04-26,2017-04-26,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
860,473,4,Completed,2017-04-27,2017-04-29,2017-04-28,0,0,2,7,1,1714563448,2024-05-01 11:37:28,SQL-Server,NY
861,1177,4,Completed,2017-04-27,2017-04-29,2017-04-30,1,1,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
862,1230,4,Completed,2017-04-27,2017-04-30,2017-04-29,0,0,3,8,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
863,446,4,Completed,2017-04-28,2017-04-30,2017-05-01,1,1,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
864,902,4,Completed,2017-04-28,2017-04-30,2017-04-29,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
865,974,4,Completed,2017-04-29,2017-05-02,2017-05-01,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
866,1410,4,Completed,2017-04-29,2017-04-30,2017-05-01,1,1,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
867,97,4,Completed,2017-05-01,2017-05-03,2017-05-02,0,0,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
868,868,4,Completed,2017-05-01,2017-05-04,2017-05-02,0,0,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
869,844,4,Completed,2017-05-01,2017-05-04,2017-05-02,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
870,1416,4,Completed,2017-05-01,2017-05-04,2017-05-02,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
871,358,4,Completed,2017-05-02,2017-05-04,2017-05-03,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
872,394,4,Completed,2017-05-03,2017-05-06,2017-05-06,0,0,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
873,829,4,Completed,2017-05-03,2017-05-05,2017-05-05,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
874,661,4,Completed,2017-05-04,2017-05-05,2017-05-06,1,1,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
875,386,4,Completed,2017-05-05,2017-05-06,2017-05-08,1,2,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
876,1046,4,Completed,2017-05-05,2017-05-08,2017-05-06,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
877,784,4,Completed,2017-05-06,2017-05-07,2017-05-08,1,1,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
878,224,4,Completed,2017-05-07,2017-05-10,2017-05-09,0,0,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
879,214,4,Completed,2017-05-08,2017-05-09,2017-05-09,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
880,1206,4,Completed,2017-05-08,2017-05-11,2017-05-10,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
881,1024,4,Completed,2017-05-08,2017-05-11,2017-05-11,0,0,3,9,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
882,196,4,Completed,2017-05-09,2017-05-12,2017-05-10,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
883,507,4,Completed,2017-05-11,2017-05-13,2017-05-14,1,1,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
884,871,4,Completed,2017-05-11,2017-05-13,2017-05-12,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
886,1396,4,Completed,2017-05-13,2017-05-14,2017-05-15,1,1,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
887,1195,4,Completed,2017-05-13,2017-05-15,2017-05-15,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
888,1038,4,Completed,2017-05-14,2017-05-16,2017-05-16,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
889,830,4,Completed,2017-05-14,2017-05-17,2017-05-15,0,0,3,8,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
890,171,4,Completed,2017-05-15,2017-05-18,2017-05-18,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
891,384,4,Completed,2017-05-15,2017-05-18,2017-05-16,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
892,651,4,Completed,2017-05-15,2017-05-18,2017-05-17,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
893,1293,4,Completed,2017-05-16,2017-05-19,2017-05-19,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
894,1320,4,Completed,2017-05-16,2017-05-19,2017-05-19,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
895,857,4,Completed,2017-05-18,2017-05-21,2017-05-19,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
896,376,4,Completed,2017-05-19,2017-05-22,2017-05-21,0,0,3,9,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
897,47,4,Completed,2017-05-20,2017-05-21,2017-05-21,0,0,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
898,352,4,Completed,2017-05-20,2017-05-21,2017-05-22,1,1,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
899,605,4,Completed,2017-05-20,2017-05-21,2017-05-21,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
900,971,4,Completed,2017-05-20,2017-05-21,2017-05-22,1,1,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
901,345,4,Completed,2017-05-21,2017-05-22,2017-05-24,1,2,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
902,1278,4,Completed,2017-05-21,2017-05-24,2017-05-22,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
903,179,4,Completed,2017-05-22,2017-05-23,2017-05-24,1,1,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
904,1020,4,Completed,2017-05-23,2017-05-26,2017-05-24,0,0,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
905,609,4,Completed,2017-05-23,2017-05-26,2017-05-24,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
906,877,4,Completed,2017-05-23,2017-05-26,2017-05-26,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
907,120,4,Completed,2017-05-24,2017-05-26,2017-05-27,1,1,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
908,402,4,Completed,2017-05-25,2017-05-28,2017-05-27,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
909,188,4,Completed,2017-05-26,2017-05-27,2017-05-28,1,1,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
910,342,4,Completed,2017-05-26,2017-05-28,2017-05-28,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
911,887,4,Completed,2017-05-26,2017-05-29,2017-05-29,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
912,519,4,Completed,2017-05-27,2017-05-29,2017-05-29,0,0,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
913,699,4,Completed,2017-05-27,2017-05-29,2017-05-29,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
914,1068,4,Completed,2017-05-28,2017-05-31,2017-05-31,0,0,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
915,215,4,Completed,2017-05-28,2017-05-30,2017-05-30,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
916,718,4,Completed,2017-05-28,2017-05-29,2017-05-29,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
917,881,4,Completed,2017-05-29,2017-05-31,2017-06-01,1,1,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
918,242,4,Completed,2017-05-30,2017-05-31,2017-05-31,0,0,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
919,781,4,Completed,2017-05-30,2017-05-31,2017-05-31,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
920,966,4,Completed,2017-05-30,2017-06-01,2017-06-02,1,1,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
921,628,4,Completed,2017-05-31,2017-06-02,2017-06-02,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
922,656,4,Completed,2017-05-31,2017-06-01,2017-06-03,1,2,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
923,769,4,Completed,2017-05-31,2017-06-03,2017-06-02,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
925,1316,4,Completed,2017-06-02,2017-06-05,2017-06-03,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
926,233,4,Completed,2017-06-03,2017-06-05,2017-06-06,1,1,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
927,1438,4,Completed,2017-06-03,2017-06-05,2017-06-06,1,1,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
928,957,4,Completed,2017-06-05,2017-06-06,2017-06-06,0,0,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
929,472,4,Completed,2017-06-05,2017-06-06,2017-06-08,1,2,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
930,1224,4,Completed,2017-06-05,2017-06-06,2017-06-06,0,0,3,9,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
931,631,4,Completed,2017-06-07,2017-06-08,2017-06-08,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
932,804,4,Completed,2017-06-07,2017-06-08,2017-06-09,1,1,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
933,909,4,Completed,2017-06-07,2017-06-10,2017-06-08,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
934,93,4,Completed,2017-06-09,2017-06-10,2017-06-12,1,2,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
936,265,4,Completed,2017-06-10,2017-06-13,2017-06-12,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
937,73,4,Completed,2017-06-11,2017-06-14,2017-06-13,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
938,129,4,Completed,2017-06-11,2017-06-12,2017-06-12,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
939,1407,4,Completed,2017-06-11,2017-06-12,2017-06-14,1,2,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
940,585,4,Completed,2017-06-12,2017-06-14,2017-06-13,0,0,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
941,736,4,Completed,2017-06-12,2017-06-14,2017-06-14,0,0,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
942,537,4,Completed,2017-06-13,2017-06-16,2017-06-15,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
943,1025,4,Completed,2017-06-13,2017-06-15,2017-06-15,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
944,138,4,Completed,2017-06-14,2017-06-15,2017-06-17,1,2,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
945,167,4,Completed,2017-06-14,2017-06-15,2017-06-16,1,1,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
946,525,4,Completed,2017-06-14,2017-06-16,2017-06-15,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
947,278,4,Completed,2017-06-15,2017-06-18,2017-06-17,0,0,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
948,618,4,Completed,2017-06-15,2017-06-17,2017-06-17,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
949,867,4,Completed,2017-06-16,2017-06-18,2017-06-17,0,0,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
950,142,4,Completed,2017-06-16,2017-06-19,2017-06-18,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
951,339,4,Completed,2017-06-16,2017-06-19,2017-06-19,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
952,355,4,Completed,2017-06-16,2017-06-18,2017-06-18,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
953,658,4,Completed,2017-06-16,2017-06-18,2017-06-17,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
954,611,4,Completed,2017-06-17,2017-06-20,2017-06-20,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
955,880,4,Completed,2017-06-17,2017-06-19,2017-06-18,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
956,1184,4,Completed,2017-06-17,2017-06-19,2017-06-20,1,1,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
957,722,4,Completed,2017-06-17,2017-06-20,2017-06-20,0,0,3,9,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
958,1276,4,Completed,2017-06-18,2017-06-20,2017-06-19,0,0,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
959,650,4,Completed,2017-06-18,2017-06-21,2017-06-21,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
960,1390,4,Completed,2017-06-18,2017-06-19,2017-06-19,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
961,82,4,Completed,2017-06-19,2017-06-21,2017-06-22,1,1,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
962,570,4,Completed,2017-06-19,2017-06-22,2017-06-20,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
963,1432,4,Completed,2017-06-19,2017-06-21,2017-06-21,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
964,404,4,Completed,2017-06-20,2017-06-22,2017-06-22,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
965,457,4,Completed,2017-06-20,2017-06-22,2017-06-23,1,1,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
966,389,4,Completed,2017-06-20,2017-06-22,2017-06-22,0,0,3,8,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
967,1323,4,Completed,2017-06-21,2017-06-24,2017-06-24,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
968,1403,4,Completed,2017-06-21,2017-06-23,2017-06-23,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
969,248,4,Completed,2017-06-21,2017-06-24,2017-06-22,0,0,3,9,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
970,836,4,Completed,2017-06-22,2017-06-25,2017-06-23,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
971,1426,4,Completed,2017-06-22,2017-06-23,2017-06-24,1,1,3,8,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
972,270,4,Completed,2017-06-23,2017-06-24,2017-06-25,1,1,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
973,238,4,Completed,2017-06-24,2017-06-27,2017-06-27,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
974,511,4,Completed,2017-06-24,2017-06-27,2017-06-27,0,0,3,8,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
975,1092,4,Completed,2017-06-25,2017-06-27,2017-06-28,1,1,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
976,1266,4,Completed,2017-06-25,2017-06-28,2017-06-27,0,0,3,9,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
977,400,4,Completed,2017-06-26,2017-06-28,2017-06-27,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
978,1123,4,Completed,2017-06-26,2017-06-28,2017-06-27,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
979,1190,4,Completed,2017-06-26,2017-06-29,2017-06-27,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
980,328,4,Completed,2017-06-26,2017-06-28,2017-06-27,0,0,3,9,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
981,687,4,Completed,2017-06-26,2017-06-29,2017-06-28,0,0,3,8,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
982,1423,4,Completed,2017-06-26,2017-06-29,2017-06-28,0,0,3,9,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
983,1158,4,Completed,2017-06-27,2017-06-28,2017-06-29,1,1,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
984,1287,4,Completed,2017-06-27,2017-06-28,2017-06-29,1,1,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
985,461,4,Completed,2017-06-30,2017-07-02,2017-07-01,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
986,556,4,Completed,2017-06-30,2017-07-03,2017-07-01,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
987,172,4,Completed,2017-07-02,2017-07-04,2017-07-04,0,0,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
988,436,4,Completed,2017-07-02,2017-07-04,2017-07-05,1,1,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
989,1145,4,Completed,2017-07-02,2017-07-04,2017-07-03,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
990,706,4,Completed,2017-07-04,2017-07-07,2017-07-07,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
991,751,4,Completed,2017-07-06,2017-07-07,2017-07-09,1,2,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
992,723,4,Completed,2017-07-07,2017-07-10,2017-07-09,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
993,1415,4,Completed,2017-07-09,2017-07-11,2017-07-11,0,0,1,3,1,1714563448,2024-05-01 11:37:28,SQL-Server,CA
994,419,4,Completed,2017-07-09,2017-07-11,2017-07-11,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
995,621,4,Completed,2017-07-11,2017-07-13,2017-07-14,1,1,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
996,915,4,Completed,2017-07-11,2017-07-12,2017-07-12,0,0,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
997,485,4,Completed,2017-07-11,2017-07-13,2017-07-14,1,1,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
998,219,4,Completed,2017-07-12,2017-07-13,2017-07-14,1,1,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
999,590,4,Completed,2017-07-12,2017-07-13,2017-07-14,1,1,2,6,1,1714563448,2024-05-01 11:37:28,SQL-Server,NY
1000,645,4,Completed,2017-07-12,2017-07-14,2017-07-15,1,1,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
1001,354,4,Completed,2017-07-13,2017-07-16,2017-07-15,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
1002,1418,4,Completed,2017-07-14,2017-07-16,2017-07-16,0,0,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
1003,503,4,Completed,2017-07-14,2017-07-16,2017-07-16,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
1004,1389,4,Completed,2017-07-14,2017-07-17,2017-07-16,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
1005,266,4,Completed,2017-07-15,2017-07-17,2017-07-16,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
1006,1070,4,Completed,2017-07-15,2017-07-18,2017-07-17,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
1007,1115,4,Completed,2017-07-16,2017-07-17,2017-07-17,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
1008,1345,4,Completed,2017-07-16,2017-07-18,2017-07-18,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
1009,1064,4,Completed,2017-07-16,2017-07-19,2017-07-19,0,0,3,8,1,1714563448,2024-05-01 11:37:28,SQL-Server,TX
1011,495,4,Completed,2017-07-18,2017-07-21,2017-07-21,0,0,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
1012,620,4,Completed,2017-07-18,2017-07-20,2017-07-20,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
1013,174,4,Completed,2017-07-19,2017-07-22,2017-07-21,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
1014,748,4,Completed,2017-07-19,2017-07-21,2017-07-21,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
1015,799,4,Completed,2017-07-19,2017-07-22,2017-07-21,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
1016,1417,4,Completed,2017-07-19,2017-07-20,2017-07-21,1,1,3,9,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
1017,168,4,Completed,2017-07-20,2017-07-21,2017-07-23,1,2,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
1018,290,4,Completed,2017-07-22,2017-07-23,2017-07-23,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
1019,408,4,Completed,2017-07-22,2017-07-23,2017-07-24,1,1,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
1021,125,4,Completed,2017-07-23,2017-07-24,2017-07-26,1,2,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
1022,353,4,Completed,2017-07-23,2017-07-26,2017-07-24,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
1023,356,4,Completed,2017-07-23,2017-07-26,2017-07-25,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
1024,837,4,Completed,2017-07-23,2017-07-25,2017-07-26,1,1,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
1025,1304,4,Completed,2017-07-23,2017-07-26,2017-07-26,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
