date_key,full_date,year,quarter,month,month_name,day,day_name,is_weekend
20170420,2017-04-20,2017,2,4,April,20,Thursday,No
20170421,2017-04-21,2017,2,4,April,21,Friday,Yes
20170422,2017-04-22,2017,2,4,April,22,Saturday,No
20170423,2017-04-23,2017,2,4,April,23,Sunday,No
20170424,2017-04-24,2017,2,4,April,24,Monday,No
20170425,2017-04-25,2017,2,4,April,25,Tuesday,No
20170426,2017-04-26,2017,2,4,April,26,Wednesday,No
20170427,2017-04-27,2017,2,4,April,27,Thursday,No
20170428,2017-04-28,2017,2,4,April,28,Friday,Yes
20170429,2017-04-29,2017,2,4,April,29,Saturday,No
20170430,2017-04-30,2017,2,4,April,30,Sunday,No
20170501,2017-05-01,2017,2,5,May,1,Monday,No
20170502,2017-05-02,2017,2,5,May,2,Tuesday,No
20170503,2017-05-03,2017,2,5,May,3,Wednesday,No
20170504,2017-05-04,2017,2,5,May,4,Thursday,No
20170505,2017-05-05,2017,2,5,May,5,Friday,Yes
20170506,2017-05-06,2017,2,5,May,6,Saturday,No
20170507,2017-05-07,2017,2,5,May,7,Sunday,No
20170508,2017-05-08,2017,2,5,May,8,Monday,No
20170509,2017-05-09,2017,2,5,May,9,Tuesday,No
20170510,2017-05-10,2017,2,5,May,10,Wednesday,No
20170511,2017-05-11,2017,2,5,May,11,Thursday,No
20170512,2017-05-12,2017,2,5,May,12,Friday,Yes
20170513,2017-05-13,2017,2,5,May,13,Saturday,No
20170514,2017-05-14,2017,2,5,May,14,Sunday,No
20170515,2017-05-15,2017,2,5,May,15,Monday,No
20170516,2017-05-16,2017,2,5,May,16,Tuesday,No
20170517,2017-05-17,2017,2,5,May,17,Wednesday,No
20170518,2017-05-18,2017,2,5,May,18,Thursday,No
20170519,2017-05-19,2017,2,5,May,19,Friday,Yes
20170520,2017-05-20,2017,2,5,May,20,Saturday,No
20170521,2017-05-21,2017,2,5,May,21,Sunday,No
20170522,2017-05-22,2017,2,5,May,22,Monday,No
20170523,2017-05-23,2017,2,5,May,23,Tuesday,No
20170524,2017-05-24,2017,2,5,May,24,Wednesday,No
20170525,2017-05-25,2017,2,5,May,25,Thursday,No
20170526,2017-05-26,2017,2,5,May,26,Friday,Yes
20170527,2017-05-27,2017,2,5,May,27,Saturday,No
20170528,2017-05-28,2017,2,5,May,28,Sunday,No
20170529,2017-05-29,2017,2,5,May,29,Monday,No
20170530,2017-05-30,2017,2,5,May,30,Tuesday,No
20170531,2017-05-31,2017,2,5,May,31,Wednesday,No
20170601,2017-06-01,2017,2,6,June,1,Thursday,No
20170602,2017-06-02,2017,2,6,June,2,Friday,Yes
20170603,2017-06-03,2017,2,6,June,3,Saturday,No
20170604,2017-06-04,2017,2,6,June,4,Sunday,No
20170605,2017-06-05,2017,2,6,June,5,Monday,No
20170606,2017-06-06,2017,2,6,June,6,Tuesday,No
20170607,2017-06-07,2017,2,6,June,7,Wednesday,No
20170608,2017-06-08,2017,2,6,June,8,Thursday,No
20170609,2017-06-09,2017,2,6,June,9,Friday,Yes
20170610,2017-06-10,2017,2,6,June,10,Saturday,No
20170611,2017-06-11,2017,2,6,June,11,Sunday,No
20170612,2017-06-12,2017,2,6,June,12,Monday,No
20170613,2017-06-13,2017,2,6,June,13,Tuesday,No
20170614,2017-06-14,2017,2,6,June,14,Wednesday,No
20170615,2017-06-15,2017,2,6,June,15,Thursday,No
20170616,2017-06-16,2017,2,6,June,16,Friday,Yes
20170617,2017-06-17,2017,2,6,June,17,Saturday,No
20170618,2017-06-18,2017,2,6,June,18,Sunday,No
20170619,2017-06-19,2017,2,6,June,19,Monday,No
20170620,2017-06-20,2017,2,6,June,20,Tuesday,No
20170621,2017-06-21,2017,2,6,June,21,Wednesday,No
20170622,2017-06-22,2017,2,6,June,22,Thursday,No
20170623,2017-06-23,2017,2,6,June,23,Friday,Yes
20170624,2017-06-24,2017,2,6,June,24,Saturday,No
20170625,2017-06-25,2017,2,6,June,25,Sunday,No
20170626,2017-06-26,2017,2,6,June,26,Monday,No
20170627,2017-06-27,2017,2,6,June,27,Tuesday,No
20170628,2017-06-28,2017,2,6,June,28,Wednesday,No
20170629,2017-06-29,2017,2,6,June,29,Thursday,No
20170630,2017-06-30,2017,2,6,June,30,Friday,Yes
20170701,2017-07-01,2017,3,7,July,1,Saturday,No
20170702,2017-07-02,2017,3,7,July,2,Sunday,No
20170703,2017-07-03,2017,3,7,July,3,Monday,No
20170704,2017-07-04,2017,3,7,July,4,Tuesday,No
20170705,2017-07-05,2017,3,7,July,5,Wednesday,No
20170706,2017-07-06,2017,3,7,July,6,Thursday,No
20170707,2017-07-07,2017,3,7,July,7,Friday,Yes
20170708,2017-07-08,2017,3,7,July,8,Saturday,No
20170709,2017-07-09,2017,3,7,July,9,Sunday,No
20170710,2017-07-10,2017,3,7,July,10,Monday,No
20170711,2017-07-11,2017,3,7,July,11,Tuesday,No
20170712,2017-07-12,2017,3,7,July,12,Wednesday,No
20170713,2017-07-13,2017,3,7,July,13,Thursday,No
20170714,2017-07-14,2017,3,7,July,14,Friday,Yes
20170715,2017-07-15,2017,3,7,July,15,Saturday,No
20170716,2017-07-16,2017,3,7,July,16,Sunday,No
20170717,2017-07-17,2017,3,7,July,17,Monday,No
20170718,2017-07-18,2017,3,7,July,18,Tuesday,No
20170719,2017-07-19,2017,3,7,July,19,Wednesday,No
20170720,2017-07-20,2017,3,7,July,20,Thursday,No
20170721,2017-07-21,2017,3,7,July,21,Friday,Yes
20170722,2017-07-22,2017,3,7,July,22,Saturday,No
20170723,2017-07-23,2017,3,7,July,23,Sunday,No
20170724,2017-07-24,2017,3,7,July,24,Monday,No
20170725,2017-07-25,2017,3,7,July,25,Tuesday,No
20170726,2017-07-26,2017,3,7,July,26,Wednesday,No
20170727,2017-07-27,2017,3,7,July,27,Thursday,No
20170728,2017-07-28,2017,3,7,July,28,Friday,Yes
20170729,2017-07-29,2017,3,7,July,29,Saturday,No
20170730,2017-07-30,2017,3,7,July,30,Sunday,No
20170731,2017-07-31,2017,3,7,July,31,Monday,No
20170801,2017-08-01,2017,3,8,August,1,Tuesday,No
20170802,2017-08-02,2017,3,8,August,2,Wednesday,No
20170803,2017-08-03,2017,3,8,August,3,Thursday,No
20170804,2017-08-04,2017,3,8,August,4,Friday,Yes
20170805,2017-08-05,2017,3,8,August,5,Saturday,No
20170806,2017-08-06,2017,3,8,August,6,Sunday,No
20170807,2017-08-07,2017,3,8,August,7,Monday,No
20170808,2017-08-08,2017,3,8,August,8,Tuesday,No
20170809,2017-08-09,2017,3,8,August,9,Wednesday,No
20170810,2017-08-10,2017,3,8,August,10,Thursday,No
20170811,2017-08-11,2017,3,8,August,11,Friday,Yes
20170812,2017-08-12,2017,3,8,August,12,Saturday,No
20170813,2017-08-13,2017,3,8,August,13,Sunday,No
20170814,2017-08-14,2017,3,8,August,14,Monday,No
20170815,2017-08-15,2017,3,8,August,15,Tuesday,No
20170816,2017-08-16,2017,3,8,August,16,Wednesday,No
20170817,2017-08-17,2017,3,8,August,17,Thursday,No
20170818,2017-08-18,2017,3,8,August,18,Friday,Yes
20170819,2017-08-19,2017,3,8,August,19,Saturday,No
20170820,2017-08-20,2017,3,8,August,20,Sunday,No
20170821,2017-08-21,2017,3,8,August,21,Monday,No
20170822,2017-08-22,2017,3,8,August,22,Tuesday,No
20170823,2017-08-23,2017,3,8,August,23,Wednesday,No
20170824,2017-08-24,2017,3,8,August,24,Thursday,No
20170825,2017-08-25,2017,3,8,August,25,Friday,Yes
20170826,2017-08-26,2017,3,8,August,26,Saturday,No
20170827,2017-08-27,2017,3,8,August,27,Sunday,No
20170828,2017-08-28,2017,3,8,August,28,Monday,No
20170829,2017-08-29,2017,3,8,August,29,Tuesday,No
20170830,2017-08-30,2017,3,8,August,30,Wednesday,No
20170831,2017-08-31,2017,3,8,August,31,Thursday,No
20170901,2017-09-01,2017,3,9,September,1,Friday,Yes
20170902,2017-09-02,2017,3,9,September,2,Saturday,No
20170903,2017-09-03,2017,3,9,September,3,Sunday,No
20170904,2017-09-04,2017,3,9,September,4,Monday,No
20170905,2017-09-05,2017,3,9,September,5,Tuesday,No
20170906,2017-09-06,2017,3,9,September,6,Wednesday,No
20170907,2017-09-07,2017,3,9,September,7,Thursday,No
20170908,2017-09-08,2017,3,9,September,8,Friday,Yes
20170909,2017-09-09,2017,3,9,September,9,Saturday,No
20170910,2017-09-10,2017,3,9,September,10,Sunday,No
20170911,2017-09-11,2017,3,9,September,11,Monday,No
20170912,2017-09-12,2017,3,9,September,12,Tuesday,No
20170913,2017-09-13,2017,3,9,September,13,Wednesday,No
20170914,2017-09-14,2017,3,9,September,14,Thursday,No
20170915,2017-09-15,2017,3,9,September,15,Friday,Yes
20170916,2017-09-16,2017,3,9,September,16,Saturday,No
20170917,2017-09-17,2017,3,9,September,17,Sunday,No
20170918,2017-09-18,2017,3,9,September,18,Monday,No
20170919,2017-09-19,2017,3,9,September,19,Tuesday,No
20170920,2017-09-20,2017,3,9,September,20,Wednesday,No
20170921,2017-09-21,2017,3,9,September,21,Thursday,No
20170922,2017-09-22,2017,3,9,September,22,Friday,Yes
20170923,2017-09-23,2017,3,9,September,23,Saturday,No
20170924,2017-09-24,2017,3,9,September,24,Sunday,No
20170925,2017-09-25,2017,3,9,September,25,Monday,No
20170926,2017-09-26,2017,3,9,September,26,Tuesday,No
20170927,2017-09-27,2017,3,9,September,27,Wednesday,No
20170928,2017-09-28,2017,3,9,September,28,Thursday,No
20170929,2017-09-29,2017,3,9,September,29,Friday,Yes
20170930,2017-09-30,2017,3,9,September,30,Saturday,No
20171001,2017-10-01,2017,4,10,October,1,Sunday,No
20171002,2017-10-02,2017,4,10,October,2,Monday,No
20171003,2017-10-03,2017,4,10,October,3,Tuesday,No
20171004,2017-10-04,2017,4,10,October,4,Wednesday,No
20171005,2017-10-05,2017,4,10,October,5,Thursday,No
20171006,2017-10-06,2017,4,10,October,6,Friday,Yes
20171007,2017-10-07,2017,4,10,October,7,Saturday,No
20171008,2017-10-08,2017,4,10,October,8,Sunday,No
20171009,2017-10-09,2017,4,10,October,9,Monday,No
20171010,2017-10-10,2017,4,10,October,10,Tuesday,No
20171011,2017-10-11,2017,4,10,October,11,Wednesday,No
20171012,2017-10-12,2017,4,10,October,12,Thursday,No
20171013,2017-10-13,2017,4,10,October,13,Friday,Yes
20171014,2017-10-14,2017,4,10,October,14,Saturday,No
20171015,2017-10-15,2017,4,10,October,15,Sunday,No
20171016,2017-10-16,2017,4,10,October,16,Monday,No
20171017,2017-10-17,2017,4,10,October,17,Tuesday,No
20171018,2017-10-18,2017,4,10,October,18,Wednesday,No
20171019,2017-10-19,2017,4,10,October,19,Thursday,No
20171020,2017-10-20,2017,4,10,October,20,Friday,Yes
20171021,2017-10-21,2017,4,10,October,21,Saturday,No
20171022,2017-10-22,2017,4,10,October,22,Sunday,No
20171023,2017-10-23,2017,4,10,October,23,Monday,No
20171024,2017-10-24,2017,4,10,October,24,Tuesday,No
20171025,2017-10-25,2017,4,10,October,25,Wednesday,No
20171026,2017-10-26,2017,4,10,October,26,Thursday,No
20171027,2017-10-27,2017,4,10,October,27,Friday,Yes
20171028,2017-10-28,2017,4,10,October,28,Saturday,No
20171029,2017-10-29,2017,4,10,October,29,Sunday,No
20171030,2017-10-30,2017,4,10,October,30,Monday,No
20171031,2017-10-31,2017,4,10,October,31,Tuesday,No
20171101,2017-11-01,2017,4,11,November,1,Wednesday,No
20171102,2017-11-02,2017,4,11,November,2,Thursday,No
20171103,2017-11-03,2017,4,11,November,3,Friday,Yes
20171104,2017-11-04,2017,4,11,November,4,Saturday,No
20171105,2017-11-05,2017,4,11,November,5,Sunday,No
20171106,2017-11-06,2017,4,11,November,6,Monday,No
20171107,2017-11-07,2017,4,11,November,7,Tuesday,No
20171108,2017-11-08,2017,4,11,November,8,Wednesday,No
20171109,2017-11-09,2017,4,11,November,9,Thursday,No
20171110,2017-11-10,2017,4,11,November,10,Friday,Yes
20171111,2017-11-11,2017,4,11,November,11,Saturday,No
20171112,2017-11-12,2017,4,11,November,12,Sunday,No
20171113,2017-11-13,2017,4,11,November,13,Monday,No
20171114,2017-11-14,2017,4,11,November,14,Tuesday,No
20171115,2017-11-15,2017,4,11,November,15,Wednesday,No
20171116,2017-11-16,2017,4,11,November,16,Thursday,No
20171117,2017-11-17,2017,4,11,November,17,Friday,Yes
20171118,2017-11-18,2017,4,11,November,18,Saturday,No
20171119,2017-11-19,2017,4,11,November,19,Sunday,No
20171120,2017-11-20,2017,4,11,November,20,Monday,No
20171121,2017-11-21,2017,4,11,November,21,Tuesday,No
20171122,2017-11-22,2017,4,11,November,22,Wednesday,No
20171123,2017-11-23,2017,4,11,November,23,Thursday,No
20171124,2017-11-24,2017,4,11,November,24,Friday,Yes
20171125,2017-11-25,2017,4,11,November,25,Saturday,No
20171126,2017-11-26,2017,4,11,November,26,Sunday,No
20171127,2017-11-27,2017,4,11,November,27,Monday,No
20171128,2017-11-28,2017,4,11,November,28,Tuesday,No
20171129,2017-11-29,2017,4,11,November,29,Wednesday,No
20171130,2017-11-30,2017,4,11,November,30,Thursday,No
20171201,2017-12-01,2017,4,12,December,1,Friday,Yes
20171202,2017-12-02,2017,4,12,December,2,Saturday,No
20171203,2017-12-03,2017,4,12,December,3,Sunday,No
20171204,2017-12-04,2017,4,12,December,4,Monday,No
20171205,2017-12-05,2017,4,12,December,5,Tuesday,No
20171206,2017-12-06,2017,4,12,December,6,Wednesday,No
20171207,2017-12-07,2017,4,12,December,7,Thursday,No
20171208,2017-12-08,2017,4,12,December,8,Friday,Yes
20171209,2017-12-09,2017,4,12,December,9,Saturday,No
20171210,2017-12-10,2017,4,12,December,10,Sunday,No
20171211,2017-12-11,2017,4,12,December,11,Monday,No
20171212,2017-12-12,2017,4,12,December,12,Tuesday,No
20171213,2017-12-13,2017,4,12,December,13,Wednesday,No
20171214,2017-12-14,2017,4,12,December,14,Thursday,No
20171215,2017-12-15,2017,4,12,December,15,Friday,Yes
20171216,2017-12-16,2017,4,12,December,16,Saturday,No
20171217,2017-12-17,2017,4,12,December,17,Sunday,No
20171218,2017-12-18,2017,4,12,December,18,Monday,No
20171219,2017-12-19,2017,4,12,December,19,Tuesday,No
20171220,2017-12-20,2017,4,12,December,20,Wednesday,No
20171221,2017-12-21,2017,4,12,December,21,Thursday,No
20171222,2017-12-22,2017,4,12,December,22,Friday,Yes
20171223,2017-12-23,2017,4,12,December,23,Saturday,No
20171224,2017-12-24,2017,4,12,December,24,Sunday,No
20171225,2017-12-25,2017,4,12,December,25,Monday,No
20171226,2017-12-26,2017,4,12,December,26,Tuesday,No
20171227,2017-12-27,2017,4,12,December,27,Wednesday,No
20171228,2017-12-28,2017,4,12,December,28,Thursday,No
20171229,2017-12-29,2017,4,12,December,29,Friday,Yes
20171230,2017-12-30,2017,4,12,December,30,Saturday,No
20171231,2017-12-31,2017,4,12,December,31,Sunday,No
20180101,2018-01-01,2018,1,1,January,1,Monday,No
20180102,2018-01-02,2018,1,1,January,2,Tuesday,No
20180103,2018-01-03,2018,1,1,January,3,Wednesday,No
20180104,2018-01-04,2018,1,1,January,4,Thursday,No
20180105,2018-01-05,2018,1,1,January,5,Friday,Yes
20180106,2018-01-06,2018,1,1,January,6,Saturday,No
20180107,2018-01-07,2018,1,1,January,7,Sunday,No
20180108,2018-01-08,2018,1,1,January,8,Monday,No
20180109,2018-01-09,2018,1,1,January,9,Tuesday,No
20180110,2018-01-10,2018,1,1,January,10,Wednesday,No
20180111,2018-01-11,2018,1,1,January,11,Thursday,No
20180112,2018-01-12,2018,1,1,January,12,Friday,Yes
20180113,2018-01-13,2018,1,1,January,13,Saturday,No
20180114,2018-01-14,2018,1,1,January,14,Sunday,No
20180115,2018-01-15,2018,1,1,January,15,Monday,No
20180116,2018-01-16,2018,1,1,January,16,Tuesday,No
20180117,2018-01-17,2018,1,1,January,17,Wednesday,No
20180118,2018-01-18,2018,1,1,January,18,Thursday,No
20180119,2018-01-19,2018,1,1,January,19,Friday,Yes
20180120,2018-01-20,2018,1,1,January,20,Saturday,No
20180121,2018-01-21,2018,1,1,January,21,Sunday,No
20180122,2018-01-22,2018,1,1,January,22,Monday,No
20180123,2018-01-23,2018,1,1,January,23,Tuesday,No
20180124,2018-01-24,2018,1,1,January,24,Wednesday,No
20180125,2018-01-25,2018,1,1,January,25,Thursday,No
20180126,2018-01-26,2018,1,1,January,26,Friday,Yes
20180127,2018-01-27,2018,1,1,January,27,Saturday,No
20180128,2018-01-28,2018,1,1,January,28,Sunday,No
20180129,2018-01-29,2018,1,1,January,29,Monday,No
20180130,2018-01-30,2018,1,1,January,30,Tuesday,No
20180131,2018-01-31,2018,1,1,January,31,Wednesday,No
20180201,2018-02-01,2018,1,2,February,1,Thursday,No
20180202,2018-02-02,2018,1,2,February,2,Friday,Yes
20180203,2018-02-03,2018,1,2,February,3,Saturday,No
20180204,2018-02-04,2018,1,2,February,4,Sunday,No
20180205,2018-02-05,2018,1,2,February,5,Monday,No
20180206,2018-02-06,2018,1,2,February,6,Tuesday,No
20180207,2018-02-07,2018,1,2,February,7,Wednesday,No
20180208,2018-02-08,2018,1,2,February,8,Thursday,No
20180209,2018-02-09,2018,1,2,February,9,Friday,Yes
20180210,2018-02-10,2018,1,2,February,10,Saturday,No
20180211,2018-02-11,2018,1,2,February,11,Sunday,No
20180212,2018-02-12,2018,1,2,February,12,Monday,No
20180213,2018-02-13,2018,1,2,February,13,Tuesday,No
20180214,2018-02-14,2018,1,2,February,14,Wednesday,No
20180215,2018-02-15,2018,1,2,February,15,Thursday,No
20180216,2018-02-16,2018,1,2,February,16,Friday,Yes
20180217,2018-02-17,2018,1,2,February,17,Saturday,No
20180218,2018-02-18,2018,1,2,February,18,Sunday,No
20180219,2018-02-19,2018,1,2,February,19,Monday,No
20180220,2018-02-20,2018,1,2,February,20,Tuesday,No
20180221,2018-02-21,2018,1,2,February,21,Wednesday,No
20180222,2018-02-22,2018,1,2,February,22,Thursday,No
20180223,2018-02-23,2018,1,2,February,23,Friday,Yes
20180224,2018-02-24,2018,1,2,February,24,Saturday,No
20180225,2018-02-25,2018,1,2,February,25,Sunday,No
20180226,2018-02-26,2018,1,2,February,26,Monday,No
20180227,2018-02-27,2018,1,2,February,27,Tuesday,No
20180228,2018-02-28,2018,1,2,February,28,Wednesday,No
20180301,2018-03-01,2018,1,3,March,1,Thursday,No
20180302,2018-03-02,2018,1,3,March,2,Friday,Yes
20180303,2018-03-03,2018,1,3,March,3,Saturday,No
20180304,2018-03-04,2018,1,3,March,4,Sunday,No
20180305,2018-03-05,2018,1,3,March,5,Monday,No
20180306,2018-03-06,2018,1,3,March,6,Tuesday,No
20180307,2018-03-07,2018,1,3,March,7,Wednesday,No
20180308,2018-03-08,2018,1,3,March,8,Thursday,No
20180309,2018-03-09,2018,1,3,March,9,Friday,Yes
20180310,2018-03-10,2018,1,3,March,10,Saturday,No
20180311,2018-03-11,2018,1,3,March,11,Sunday,No
20180312,2018-03-12,2018,1,3,March,12,Monday,No
20180313,2018-03-13,2018,1,3,March,13,Tuesday,No
20180314,2018-03-14,2018,1,3,March,14,Wednesday,No
20180315,2018-03-15,2018,1,3,March,15,Thursday,No
20180316,2018-03-16,2018,1,3,March,16,Friday,Yes
20180317,2018-03-17,2018,1,3,March,17,Saturday,No
20180318,2018-03-18,2018,1,3,March,18,Sunday,No
20180319,2018-03-19,2018,1,3,March,19,Monday,No
20180320,2018-03-20,2018,1,3,March,20,Tuesday,No
20180321,2018-03-21,2018,1,3,March,21,Wednesday,No
20180322,2018-03-22,2018,1,3,March,22,Thursday,No
20180323,2018-03-23,2018,1,3,March,23,Friday,Yes
20180324,2018-03-24,2018,1,3,March,24,Saturday,No
20180325,2018-03-25,2018,1,3,March,25,Sunday,No
20180326,2018-03-26,2018,1,3,March,26,Monday,No
20180327,2018-03-27,2018,1,3,March,27,Tuesday,No
20180328,2018-03-28,2018,1,3,March,28,Wednesday,No
20180329,2018-03-29,2018,1,3,March,29,Thursday,No
20180330,2018-03-30,2018,1,3,March,30,Friday,Yes
20180331,2018-03-31,2018,1,3,March,31,Saturday,No
20180401,2018-04-01,2018,2,4,April,1,Sunday,No
20180402,2018-04-02,2018,2,4,April,2,Monday,No
20180403,2018-04-03,2018,2,4,April,3,Tuesday,No
20180404,2018-04-04,2018,2,4,April,4,Wednesday,No
20180405,2018-04-05,2018,2,4,April,5,Thursday,No
20180406,2018-04-06,2018,2,4,April,6,Friday,Yes
20180407,2018-04-07,2018,2,4,April,7,Saturday,No
20180408,2018-04-08,2018,2,4,April,8,Sunday,No
20180409,2018-04-09,2018,2,4,April,9,Monday,No
20180410,2018-04-10,2018,2,4,April,10,Tuesday,No
20180411,2018-04-11,2018,2,4,April,11,Wednesday,No
20180412,2018-04-12,2018,2,4,April,12,Thursday,No
20180413,2018-04-13,2018,2,4,April,13,Friday,Yes
20180414,2018-04-14,2018,2,4,April,14,Saturday,No
20180415,2018-04-15,2018,2,4,April,15,Sunday,No
20180416,2018-04-16,2018,2,4,April,16,Monday,No
20180417,2018-04-17,2018,2,4,April,17,Tuesday,No
20180418,2018-04-18,2018,2,4,April,18,Wednesday,No
20180419,2018-04-19,2018,2,4,April,19,Thursday,No
20180420,2018-04-20,2018,2,4,April,20,Friday,Yes
20180421,2018-04-21,2018,2,4,April,21,Saturday,No
20180422,2018-04-22,2018,2,4,April,22,Sunday,No
20180423,2018-04-23,2018,2,4,April,23,Monday,No
20180424,2018-04-24,2018,2,4,April,24,Tuesday,No
20180425,2018-04-25,2018,2,4,April,25,Wednesday,No
20180426,2018-04-26,2018,2,4,April,26,Thursday,No
20180427,2018-04-27,2018,2,4,April,27,Friday,Yes
20180428,2018-04-28,2018,2,4,April,28,Saturday,No
20180429,2018-04-29,2018,2,4,April,29,Sunday,No
20180430,2018-04-30,2018,2,4,April,30,Monday,No
20180501,2018-05-01,2018,2,5,May,1,Tuesday,No
20180502,2018-05-02,2018,2,5,May,2,Wednesday,No
20180503,2018-05-03,2018,2,5,May,3,Thursday,No
20180504,2018-05-04,2018,2,5,May,4,Friday,Yes
20180505,2018-05-05,2018,2,5,May,5,Saturday,No
20180506,2018-05-06,2018,2,5,May,6,Sunday,No
20180507,2018-05-07,2018,2,5,May,7,Monday,No
20180508,2018-05-08,2018,2,5,May,8,Tuesday,No
20180509,2018-05-09,2018,2,5,May,9,Wednesday,No
20180510,2018-05-10,2018,2,5,May,10,Thursday,No
20180511,2018-05-11,2018,2,5,May,11,Friday,Yes
20180512,2018-05-12,2018,2,5,May,12,Saturday,No
20180513,2018-05-13,2018,2,5,May,13,Sunday,No
20180514,2018-05-14,2018,2,5,May,14,Monday,No
20180515,2018-05-15,2018,2,5,May,15,Tuesday,No
20180516,2018-05-16,2018,2,5,May,16,Wednesday,No
20180517,2018-05-17,2018,2,5,May,17,Thursday,No
20180518,2018-05-18,2018,2,5,May,18,Friday,Yes
20180519,2018-05-19,2018,2,5,May,19,Saturday,No
20180520,2018-05-20,2018,2,5,May,20,Sunday,No
20180521,2018-05-21,2018,2,5,May,21,Monday,No
20180522,2018-05-22,2018,2,5,May,22,Tuesday,No
20180523,2018-05-23,2018,2,5,May,23,Wednesday,No
20180524,2018-05-24,2018,2,5,May,24,Thursday,No
20180525,2018-05-25,2018,2,5,May,25,Friday,Yes
20180526,2018-05-26,2018,2,5,May,26,Saturday,No
